FileId,ImageName,ReviewFlag
USA_00970-0052_1_10-00000_f02_p000.jpg,USA_00970-0052_1_10-00000_f02_p000.jpg,Yes
USA_00970-0052_1_2-00000_f03_p000.jpg,USA_00970-0052_1_2-00000_f03_p000.jpg,Yes
USA_00970-0052_1_4-00000_f05_p000.jpg,USA_00970-0052_1_4-00000_f05_p000.jpg,Yes
USA_00970-0052_1_6-00000_f07_p000.jpg,USA_00970-0052_1_6-00000_f07_p000.jpg,No
USA_00970-0052_1_8-00000_f09_p000.jpg,USA_00970-0052_1_8-00000_f09_p000.jpg,No
USA_0100460-0001_1_0-00000_f00_p000.jpg,USA_0100460-0001_1_0-00000_f00_p000.jpg,No
USA_0100460-0002_1_0-00000_f00_p000.jpg,USA_0100460-0002_1_0-00000_f00_p000.jpg,No
USA_0100460-0002_1_1-00000_f01_p000.jpg,USA_0100460-0002_1_1-00000_f01_p000.jpg,Yes
USA_0101852-0003_1_0-00000_f00_p000.jpg,USA_0101852-0003_1_0-00000_f00_p000.jpg,Yes
USA_0101852-0003_1_1-00000_f01_p000.jpg,USA_0101852-0003_1_1-00000_f01_p000.jpg,No
USA_0101852-0007_1_0-00000_f00_p000.jpg,USA_0101852-0007_1_0-00000_f00_p000.jpg,Yes
USA_0103028-0002_1_0-00000_f00_p000.jpg,USA_0103028-0002_1_0-00000_f00_p000.jpg,No
USA_0103076-0002_1_0-00000_f00_p000.jpg,USA_0103076-0002_1_0-00000_f00_p000.jpg,No
USA_0103076-0002_1_1-00000_f01_p000.jpg,USA_0103076-0002_1_1-00000_f01_p000.jpg,No
USA_0103076-0002_1_2-00000_f02_p000.jpg,USA_0103076-0002_1_2-00000_f02_p000.jpg,No
USA_0103076-0002_1_4-00000_f04_p000.jpg,USA_0103076-0002_1_4-00000_f04_p000.jpg,Yes
USA_0103076-0002_1_5-00000_f05_p000.jpg,USA_0103076-0002_1_5-00000_f05_p000.jpg,No
USA_0103076-0004_1_0-00000_f00_p000.jpg,USA_0103076-0004_1_0-00000_f00_p000.jpg,No
USA_0103076-0010_1_0-00000_f00_p000.jpg,USA_0103076-0010_1_0-00000_f00_p000.jpg,Yes
USA_0103076-0013_1_0-00000_f00_p000.jpg,USA_0103076-0013_1_0-00000_f00_p000.jpg,No
USA_0104684-0001_1_0-00000_f00_p000.jpg,USA_0104684-0001_1_0-00000_f00_p000.jpg,No
USA_0105980-0002_1_0-00000_f00_p000.jpg,USA_0105980-0002_1_0-00000_f00_p000.jpg,No
USA_0105980-0002_2_0-00000_f01_p000.jpg,USA_0105980-0002_2_0-00000_f01_p000.jpg,Yes
USA_0105980-0002_3_0-00000_f02_p000.jpg,USA_0105980-0002_3_0-00000_f02_p000.jpg,No
USA_0107000-0001_1_0-00000_f00_p000.jpg,USA_0107000-0001_1_0-00000_f00_p000.jpg,Yes
USA_0107000-0004_1_0-00000_f00_p000.jpg,USA_0107000-0004_1_0-00000_f00_p000.jpg,No
USA_0107000-0004_1_1-00000_f01_p000.jpg,USA_0107000-0004_1_1-00000_f01_p000.jpg,No
USA_0107000-0004_1_2-00000_f02_p000.jpg,USA_0107000-0004_1_2-00000_f02_p000.jpg,No
USA_0107000-0004_1_3-00000_f03_p000.jpg,USA_0107000-0004_1_3-00000_f03_p000.jpg,Yes
USA_0107000-0004_1_4-00000_f04_p000.jpg,USA_0107000-0004_1_4-00000_f04_p000.jpg,No
USA_0107000-0014_1_0-00000_f00_p000.jpg,USA_0107000-0014_1_0-00000_f00_p000.jpg,No
USA_0107000-0017_1_0-00000_f00_p000.jpg,USA_0107000-0017_1_0-00000_f00_p000.jpg,No
USA_0107000-0017_1_2-00000_f02_p000.jpg,USA_0107000-0017_1_2-00000_f02_p000.jpg,Yes
USA_0107000-0017_1_3-00000_f03_p000.jpg,USA_0107000-0017_1_3-00000_f03_p000.jpg,Yes
USA_0107000-0017_1_4-00000_f04_p000.jpg,USA_0107000-0017_1_4-00000_f04_p000.jpg,No
USA_0107000-0017_1_5-00000_f05_p000.jpg,USA_0107000-0017_1_5-00000_f05_p000.jpg,No
USA_0107000-0021_1_0-00000_f00_p000.jpg,USA_0107000-0021_1_0-00000_f00_p000.jpg,No
USA_0107000-0021_1_1-00000_f01_p000.jpg,USA_0107000-0021_1_1-00000_f01_p000.jpg,Yes
USA_0107000-0021_1_2-00000_f02_p000.jpg,USA_0107000-0021_1_2-00000_f02_p000.jpg,No
USA_0107000-0021_1_3-00000_f03_p000.jpg,USA_0107000-0021_1_3-00000_f03_p000.jpg,Yes
USA_0107000-0029_1_0-00000_f00_p000.jpg,USA_0107000-0029_1_0-00000_f00_p000.jpg,No
USA_0107000-0036_1_0-00000_f00_p000.jpg,USA_0107000-0036_1_0-00000_f00_p000.jpg,Yes
USA_0107000-0036_1_1-00000_f01_p000.jpg,USA_0107000-0036_1_1-00000_f01_p000.jpg,Yes
USA_0107000-0036_1_2-00000_f02_p000.jpg,USA_0107000-0036_1_2-00000_f02_p000.jpg,No
USA_0107000-0036_1_4-00000_f04_p000.jpg,USA_0107000-0036_1_4-00000_f04_p000.jpg,No
USA_0107000-0036_1_5-00000_f05_p000.jpg,USA_0107000-0036_1_5-00000_f05_p000.jpg,No
USA_0107000-0040_1_0-00000_f00_p000.jpg,USA_0107000-0040_1_0-00000_f00_p000.jpg,No
USA_0107000-0050_1_0-00000_f00_p000.jpg,USA_0107000-0050_1_0-00000_f00_p000.jpg,No
USA_0107000-0050_1_1-00000_f01_p000.jpg,USA_0107000-0050_1_1-00000_f01_p000.jpg,Yes
USA_0107000-0050_1_2-00000_f02_p000.jpg,USA_0107000-0050_1_2-00000_f02_p000.jpg,No
USA_0107000-0050_1_3-00000_f03_p000.jpg,USA_0107000-0050_1_3-00000_f03_p000.jpg,Yes
USA_0107000-0050_1_5-00000_f05_p000.jpg,USA_0107000-0050_1_5-00000_f05_p000.jpg,No
USA_0107000-0051_1_0-00000_f00_p000.jpg,USA_0107000-0051_1_0-00000_f00_p000.jpg,No
USA_0107000-0051_1_1-00000_f01_p000.jpg,USA_0107000-0051_1_1-00000_f01_p000.jpg,Yes
USA_0107000-0051_1_2-00000_f02_p000.jpg,USA_0107000-0051_1_2-00000_f02_p000.jpg,No
USA_0107000-0051_1_3-00000_f03_p000.jpg,USA_0107000-0051_1_3-00000_f03_p000.jpg,Yes
USA_0107000-0054_1_0-00000_f00_p000.jpg,USA_0107000-0054_1_0-00000_f00_p000.jpg,Yes
USA_0107000-0055_1_0-00000_f00_p000.jpg,USA_0107000-0055_1_0-00000_f00_p000.jpg,No
USA_0107000-0055_1_1-00000_f01_p000.jpg,USA_0107000-0055_1_1-00000_f01_p000.jpg,No
USA_0107000-0072_1_10-00000_f02_p000.jpg,USA_0107000-0072_1_10-00000_f02_p000.jpg,Yes
USA_0107000-0072_1_12-00000_f04_p000.jpg,USA_0107000-0072_1_12-00000_f04_p000.jpg,No
USA_0107000-0072_1_13-00000_f05_p000.jpg,USA_0107000-0072_1_13-00000_f05_p000.jpg,No
USA_0107000-0072_1_3-00000_f07_p000.jpg,USA_0107000-0072_1_3-00000_f07_p000.jpg,No
USA_0107000-0072_1_7-00000_f11_p000.jpg,USA_0107000-0072_1_7-00000_f11_p000.jpg,Yes
USA_0107000-0072_1_8-00000_f12_p000.jpg,USA_0107000-0072_1_8-00000_f12_p000.jpg,No
USA_0107000-0075_1_0-00000_f00_p000.jpg,USA_0107000-0075_1_0-00000_f00_p000.jpg,No
USA_0107000-0087_1_0-00000_f00_p000.jpg,USA_0107000-0087_1_0-00000_f00_p000.jpg,No
USA_0107000-0087_1_1-00000_f01_p000.jpg,USA_0107000-0087_1_1-00000_f01_p000.jpg,No
USA_0107000-0092_1_0-00000_f00_p000.jpg,USA_0107000-0092_1_0-00000_f00_p000.jpg,No
USA_0107000-0099_1_0-00000_f00_p000.jpg,USA_0107000-0099_1_0-00000_f00_p000.jpg,No
USA_0107000-0100_1_0-00000_f00_p000.jpg,USA_0107000-0100_1_0-00000_f00_p000.jpg,No
USA_0107000-0101_1_0-00000_f00_p000.jpg,USA_0107000-0101_1_0-00000_f00_p000.jpg,No
USA_0107000-0106_1_0-00000_f00_p000.jpg,USA_0107000-0106_1_0-00000_f00_p000.jpg,No
USA_0107000-0106_2_0-00000_f01_p000.jpg,USA_0107000-0106_2_0-00000_f01_p000.jpg,Yes
USA_0107000-0108_1_0-00000_f00_p000.jpg,USA_0107000-0108_1_0-00000_f00_p000.jpg,No
USA_0107000-0108_1_1-00000_f01_p000.jpg,USA_0107000-0108_1_1-00000_f01_p000.jpg,Yes
USA_0109736-0002_1_0-00000_f00_p000.jpg,USA_0109736-0002_1_0-00000_f00_p000.jpg,No
USA_0111416-0001_1_0-00000_f00_p000.jpg,USA_0111416-0001_1_0-00000_f00_p000.jpg,No
USA_0111416-0001_1_1-00000_f01_p000.jpg,USA_0111416-0001_1_1-00000_f01_p000.jpg,Yes
USA_0111416-0001_1_2-00000_f02_p000.jpg,USA_0111416-0001_1_2-00000_f02_p000.jpg,No
USA_0111416-0001_1_3-00000_f03_p000.jpg,USA_0111416-0001_1_3-00000_f03_p000.jpg,No
USA_0113264-0002_1_0-00000_f00_p000.jpg,USA_0113264-0002_1_0-00000_f00_p000.jpg,No
USA_0113264-0002_1_1-00000_f01_p000.jpg,USA_0113264-0002_1_1-00000_f01_p000.jpg,No
USA_0113264-0002_1_2-00000_f02_p000.jpg,USA_0113264-0002_1_2-00000_f02_p000.jpg,Yes
USA_0113264-0002_1_3-00000_f03_p000.jpg,USA_0113264-0002_1_3-00000_f03_p000.jpg,No
USA_0113264-0002_1_4-00000_f04_p000.jpg,USA_0113264-0002_1_4-00000_f04_p000.jpg,Yes
USA_0114392-0003_1_0-00000_f00_p000.jpg,USA_0114392-0003_1_0-00000_f00_p000.jpg,No
USA_0115256-0002_1_0-00000_f00_p000.jpg,USA_0115256-0002_1_0-00000_f00_p000.jpg,No
USA_01171-0003_1_0-00000_f00_p000.jpg,USA_01171-0003_1_0-00000_f00_p000.jpg,No
USA_01171-0003_1_1-00000_f01_p000.jpg,USA_01171-0003_1_1-00000_f01_p000.jpg,Yes
USA_01171-0003_1_2-00000_f02_p000.jpg,USA_01171-0003_1_2-00000_f02_p000.jpg,Yes
USA_01171-0003_1_3-00000_f03_p000.jpg,USA_01171-0003_1_3-00000_f03_p000.jpg,No
USA_01171-0005_1_0-00000_f00_p000.jpg,USA_01171-0005_1_0-00000_f00_p000.jpg,No
USA_01171-0005_1_1-00000_f01_p000.jpg,USA_01171-0005_1_1-00000_f01_p000.jpg,No
USA_01171-0010_1_0-00000_f00_p000.jpg,USA_01171-0010_1_0-00000_f00_p000.jpg,No
USA_01171-0010_1_1-00000_f01_p000.jpg,USA_01171-0010_1_1-00000_f01_p000.jpg,No
USA_01171-0010_1_2-00000_f02_p000.jpg,USA_01171-0010_1_2-00000_f02_p000.jpg,No
USA_01171-0010_1_3-00000_f03_p000.jpg,USA_01171-0010_1_3-00000_f03_p000.jpg,No
USA_01171-0015_1_0-00000_f00_p000.jpg,USA_01171-0015_1_0-00000_f00_p000.jpg,No
USA_01171-0015_1_1-00000_f01_p000.jpg,USA_01171-0015_1_1-00000_f01_p000.jpg,No
USA_0119648-0001_1_0-00000_f00_p000.jpg,USA_0119648-0001_1_0-00000_f00_p000.jpg,No
USA_0119648-0004_1_0-00000_f00_p000.jpg,USA_0119648-0004_1_0-00000_f00_p000.jpg,Yes
USA_0120104-0010_1_0-00000_f00_p000.jpg,USA_0120104-0010_1_0-00000_f00_p000.jpg,Yes
USA_0120104-0014_1_0-00000_f00_p000.jpg,USA_0120104-0014_1_0-00000_f00_p000.jpg,Yes
USA_0120104-0025_1_0-00000_f00_p000.jpg,USA_0120104-0025_1_0-00000_f00_p000.jpg,No
USA_0120104-0030_1_0-00000_f00_p000.jpg,USA_0120104-0030_1_0-00000_f00_p000.jpg,Yes
USA_0120104-0030_1_1-00000_f01_p000.jpg,USA_0120104-0030_1_1-00000_f01_p000.jpg,No
USA_0120104-0030_1_2-00000_f02_p000.jpg,USA_0120104-0030_1_2-00000_f02_p000.jpg,No
USA_0120104-0031_1_0-00000_f00_p000.jpg,USA_0120104-0031_1_0-00000_f00_p000.jpg,Yes
USA_0120104-0031_1_1-00000_f01_p000.jpg,USA_0120104-0031_1_1-00000_f01_p000.jpg,No
USA_0121184-0001_1_12-00000_f04_p000.jpg,USA_0121184-0001_1_12-00000_f04_p000.jpg,No
USA_0121184-0001_1_13-00000_f05_p000.jpg,USA_0121184-0001_1_13-00000_f05_p000.jpg,Yes
USA_0121184-0001_1_14-00000_f06_p000.jpg,USA_0121184-0001_1_14-00000_f06_p000.jpg,No
USA_0121184-0001_1_18-00000_f10_p000.jpg,USA_0121184-0001_1_18-00000_f10_p000.jpg,No
USA_0121184-0001_1_3-00000_f13_p000.jpg,USA_0121184-0001_1_3-00000_f13_p000.jpg,Yes
USA_0121184-0001_1_4-00000_f14_p000.jpg,USA_0121184-0001_1_4-00000_f14_p000.jpg,No
USA_0121184-0006_1_0-00000_f00_p000.jpg,USA_0121184-0006_1_0-00000_f00_p000.jpg,Yes
USA_0125240-0007_1_0-00000_f00_p000.jpg,USA_0125240-0007_1_0-00000_f00_p000.jpg,Yes
USA_0125240-0008_1_0-00000_f00_p000.jpg,USA_0125240-0008_1_0-00000_f00_p000.jpg,No
USA_0126896-0002_1_0-00000_f00_p000.jpg,USA_0126896-0002_1_0-00000_f00_p000.jpg,No
USA_0126896-0006_1_0-00000_f00_p000.jpg,USA_0126896-0006_1_0-00000_f00_p000.jpg,No
USA_0129056-0002_1_0-00000_f00_p000.jpg,USA_0129056-0002_1_0-00000_f00_p000.jpg,No
USA_0129056-0002_1_1-00000_f01_p000.jpg,USA_0129056-0002_1_1-00000_f01_p000.jpg,No
USA_0129056-0002_1_2-00000_f02_p000.jpg,USA_0129056-0002_1_2-00000_f02_p000.jpg,No
USA_0129056-0002_1_3-00000_f03_p000.jpg,USA_0129056-0002_1_3-00000_f03_p000.jpg,No
USA_0129992-0003_1_0-00000_f00_p000.jpg,USA_0129992-0003_1_0-00000_f00_p000.jpg,No
USA_0129992-0003_1_1-00000_f01_p000.jpg,USA_0129992-0003_1_1-00000_f01_p000.jpg,No
USA_0131384-0001_1_0-00000_f00_p000.jpg,USA_0131384-0001_1_0-00000_f00_p000.jpg,No
USA_0132272-0004_1_0-00000_f00_p000.jpg,USA_0132272-0004_1_0-00000_f00_p000.jpg,No
USA_0132272-0004_1_2-00000_f02_p000.jpg,USA_0132272-0004_1_2-00000_f02_p000.jpg,No
USA_0132272-0004_1_4-00000_f04_p000.jpg,USA_0132272-0004_1_4-00000_f04_p000.jpg,No
USA_0132272-0004_1_5-00000_f05_p000.jpg,USA_0132272-0004_1_5-00000_f05_p000.jpg,No
USA_0132272-0004_1_6-00000_f06_p000.jpg,USA_0132272-0004_1_6-00000_f06_p000.jpg,No
USA_0133448-0001_1_0-00000_f00_p000.jpg,USA_0133448-0001_1_0-00000_f00_p000.jpg,No
USA_0133448-0001_1_1-00000_f01_p000.jpg,USA_0133448-0001_1_1-00000_f01_p000.jpg,No
USA_0133448-0001_1_2-00000_f02_p000.jpg,USA_0133448-0001_1_2-00000_f02_p000.jpg,No
USA_0133448-0001_1_3-00000_f03_p000.jpg,USA_0133448-0001_1_3-00000_f03_p000.jpg,No
USA_0134024-0001_1_0-00000_f00_p000.jpg,USA_0134024-0001_1_0-00000_f00_p000.jpg,No
USA_0134024-0001_1_1-00000_f01_p000.jpg,USA_0134024-0001_1_1-00000_f01_p000.jpg,No
USA_0134024-0001_1_3-00000_f03_p000.jpg,USA_0134024-0001_1_3-00000_f03_p000.jpg,No
USA_0135704-0001_1_0-00000_f00_p000.jpg,USA_0135704-0001_1_0-00000_f00_p000.jpg,No
USA_0135896-0002_1_0-00000_f00_p000.jpg,USA_0135896-0002_1_0-00000_f00_p000.jpg,No
USA_0135896-0008_1_0-00000_f00_p000.jpg,USA_0135896-0008_1_0-00000_f00_p000.jpg,Yes
USA_0135896-0010_1_0-00000_f00_p000.jpg,USA_0135896-0010_1_0-00000_f00_p000.jpg,No
USA_0135896-0010_1_1-00000_f01_p000.jpg,USA_0135896-0010_1_1-00000_f01_p000.jpg,No
USA_0135896-0010_1_2-00000_f02_p000.jpg,USA_0135896-0010_1_2-00000_f02_p000.jpg,No
USA_0135896-0010_1_5-00000_f05_p000.jpg,USA_0135896-0010_1_5-00000_f05_p000.jpg,No
USA_0135896-0010_1_7-00000_f07_p000.jpg,USA_0135896-0010_1_7-00000_f07_p000.jpg,Yes
USA_0135896-0012_1_0-00000_f00_p000.jpg,USA_0135896-0012_1_0-00000_f00_p000.jpg,No
USA_0137000-0002_1_0-00000_f00_p000.jpg,USA_0137000-0002_1_0-00000_f00_p000.jpg,No
USA_0137000-0002_1_1-00000_f01_p000.jpg,USA_0137000-0002_1_1-00000_f01_p000.jpg,No
USA_0137000-0002_1_2-00000_f02_p000.jpg,USA_0137000-0002_1_2-00000_f02_p000.jpg,No
USA_0137000-0002_1_3-00000_f03_p000.jpg,USA_0137000-0002_1_3-00000_f03_p000.jpg,Yes
USA_0137000-0003_1_1-00000_f01_p000.jpg,USA_0137000-0003_1_1-00000_f01_p000.jpg,No
USA_0137000-0003_1_2-00000_f02_p000.jpg,USA_0137000-0003_1_2-00000_f02_p000.jpg,No
USA_0137000-0003_1_3-00000_f03_p000.jpg,USA_0137000-0003_1_3-00000_f03_p000.jpg,Yes
USA_0137000-0003_1_4-00000_f04_p000.jpg,USA_0137000-0003_1_4-00000_f04_p000.jpg,No
USA_0137000-0003_1_5-00000_f05_p000.jpg,USA_0137000-0003_1_5-00000_f05_p000.jpg,No
USA_0137000-0006_1_0-00000_f00_p000.jpg,USA_0137000-0006_1_0-00000_f00_p000.jpg,No
USA_0137000-0006_1_1-00000_f01_p000.jpg,USA_0137000-0006_1_1-00000_f01_p000.jpg,No
USA_0137000-0006_1_2-00000_f02_p000.jpg,USA_0137000-0006_1_2-00000_f02_p000.jpg,No
USA_0137000-0006_1_3-00000_f03_p000.jpg,USA_0137000-0006_1_3-00000_f03_p000.jpg,Yes
USA_0137000-0016_1_0-00000_f00_p000.jpg,USA_0137000-0016_1_0-00000_f00_p000.jpg,No
USA_0137000-0016_1_3-00000_f05_p000.jpg,USA_0137000-0016_1_3-00000_f05_p000.jpg,Yes
USA_0137000-0016_1_4-00000_f06_p000.jpg,USA_0137000-0016_1_4-00000_f06_p000.jpg,No
USA_0137000-0016_1_5-00000_f07_p000.jpg,USA_0137000-0016_1_5-00000_f07_p000.jpg,Yes
USA_0137000-0016_1_6-00000_f08_p000.jpg,USA_0137000-0016_1_6-00000_f08_p000.jpg,No
USA_0137000-0016_1_8-00000_f10_p000.jpg,USA_0137000-0016_1_8-00000_f10_p000.jpg,No
USA_0137000-0017_1_0-00000_f00_p000.jpg,USA_0137000-0017_1_0-00000_f00_p000.jpg,No
USA_0137000-0020_1_0-00000_f00_p000.jpg,USA_0137000-0020_1_0-00000_f00_p000.jpg,Yes
USA_0137000-0020_1_2-00000_f04_p000.jpg,USA_0137000-0020_1_2-00000_f04_p000.jpg,No
USA_0137000-0020_1_4-00000_f06_p000.jpg,USA_0137000-0020_1_4-00000_f06_p000.jpg,No
USA_0137000-0020_1_5-00000_f07_p000.jpg,USA_0137000-0020_1_5-00000_f07_p000.jpg,No
USA_0137000-0020_1_6-00000_f08_p000.jpg,USA_0137000-0020_1_6-00000_f08_p000.jpg,No
USA_0137000-0020_1_7-00000_f09_p000.jpg,USA_0137000-0020_1_7-00000_f09_p000.jpg,Yes
USA_0137000-0024_1_0-00000_f00_p000.jpg,USA_0137000-0024_1_0-00000_f00_p000.jpg,No
USA_0137000-0024_1_2-00000_f02_p000.jpg,USA_0137000-0024_1_2-00000_f02_p000.jpg,No
USA_0137000-0024_1_4-00000_f04_p000.jpg,USA_0137000-0024_1_4-00000_f04_p000.jpg,Yes
USA_0137000-0024_1_7-00000_f07_p000.jpg,USA_0137000-0024_1_7-00000_f07_p000.jpg,Yes
USA_0137000-0024_2_0-00000_f08_p000.jpg,USA_0137000-0024_2_0-00000_f08_p000.jpg,No
USA_0137000-0024_2_3-00000_f11_p000.jpg,USA_0137000-0024_2_3-00000_f11_p000.jpg,No
USA_0137000-0030_1_0-00000_f00_p000.jpg,USA_0137000-0030_1_0-00000_f00_p000.jpg,No
USA_0137000-0037_1_1-00000_f01_p000.jpg,USA_0137000-0037_1_1-00000_f01_p000.jpg,No
USA_0137000-0037_1_10-00000_f02_p000.jpg,USA_0137000-0037_1_10-00000_f02_p000.jpg,No
USA_0137000-0037_1_14-00000_f06_p000.jpg,USA_0137000-0037_1_14-00000_f06_p000.jpg,Yes
USA_0137000-0037_1_2-00000_f12_p000.jpg,USA_0137000-0037_1_2-00000_f12_p000.jpg,No
USA_0137000-0037_1_8-00000_f23_p000.jpg,USA_0137000-0037_1_8-00000_f23_p000.jpg,Yes
